"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"4216",118.979691751221,1.29004443055075,0.381459632329294,3.38186356095768,0.00071995893733113,0.0262750092402726
"54205",361.212242451096,1.28076063242953,0.406206350657975,3.15298032725227,0.00161612697873479,0.033409237078801
"79020",23.5961848888193,1.7581239869668,0.579574978270856,3.03347116918697,0.00241757810651179,0.0392814176956653
"64983",65.9730941556585,1.10258041344085,0.374932098976757,2.94074691510795,0.00327421931111693,0.044445853375152
"7532",250.665167407518,1.29438780815393,0.428240830197581,3.02256981791467,0.00250638258410615,0.0397882235933343
"85865",59.3613184882118,1.57369442909321,0.541101888032304,2.90831443005288,0.003633827699693,0.046556687101753
"55610",48.0247948893798,1.6515176847346,0.509753995869336,3.23983273915902,0.00119599833349941,0.0308224183050297
"10282",32.4046221753887,1.75101756858783,0.442973292416422,3.95287390586466,7.72181334161999e-05,0.00910443735460557
"5445",16.1293326459878,1.52062357253996,0.509588404686122,2.98402310287373,0.00284485290664285,0.0418355425859788
"11062",11.5160718837888,1.38218125176221,0.453825477314858,3.04562286793623,0.00232198883873853,0.038399580546683
"401397",28.4908484228015,1.88531973029667,0.469098895989531,4.01902401906045,5.84397138157573e-05,0.00762518140435383
"10447",95.397874541555,1.47405454107014,0.451100590376216,3.26768479695578,0.00108431052453215,0.0299026890564991
"51530",30.4027596992419,1.06412353530989,0.341510729412056,3.11593002404898,0.00183365779001381,0.0349699360473085
"26047",17.2056635152966,2.745611836756,0.863988034734286,3.17783548657637,0.0014837891679572,0.0330472966499925
"168537",348.18175797993,2.41107258090472,0.761027937327752,3.16817880480299,0.00153397145283505,0.033075129925852
"4481",32.3634475109887,1.69985962255135,0.591966020080832,2.87154932021138,0.00408465037456251,0.0492572560426088
"4747",9.8829407207037,2.17788207270707,0.725913251365137,3.0001960545718,0.00269805880593189,0.041018143744271
"55140",100.902313071114,1.22072529346646,0.397881780556769,3.06806029609665,0.00215453140604315,0.0376239980789279
"137994",26.1562650856117,1.53968971368413,0.477311128826782,3.22575699726224,0.0012563998068273,0.0312481130066585
"137695",34.9694496398108,1.45220721536059,0.354178942037246,4.1002076718832,4.12779553315261e-05,0.00653927244632733
"51110",9.70280957214466,1.89041558649746,0.626463243424287,3.01760016463908,0.00254784824681607,0.0399994959559266
"100506365",61.408605635475,1.66258989897171,0.438882399606396,3.78823552838476,0.000151720984321035,0.0125901323953544
"10940",12.7934797874429,1.86806410767124,0.646193529590615,2.89087405263053,0.00384172048300159,0.0478252340578427
"8323",10.4674027965081,2.22294690247908,0.600280193798858,3.70318215633805,0.000212911889828448,0.0146940824559326
"25879",68.7098721140982,1.35707930060747,0.413194193710774,3.28436198103353,0.00102213548367416,0.029566531801214
"6713",59.2679768318143,1.48560671055609,0.500426669699406,2.9686801293953,0.00299081751018426,0.0425893635439007
"4609",257.675149997894,1.18558591176611,0.312801658486879,3.79021619482827,0.000150516220955575,0.0125649499182136
"123",860.337244822796,2.43096395850354,0.673814295577111,3.60776548443731,0.000308845452486366,0.0173575266587581
"55312",71.2450505323004,1.37570740115192,0.40847911710591,3.36787694533533,0.000757493975355514,0.0266672310869475
"2650",30.8935275880628,1.9229229911563,0.659625689130371,2.91517298801903,0.00355491437608295,0.0460889110126574
"29968",11.9996301179664,1.94779181470921,0.582789549040749,3.34218727483223,0.000831209593004766,0.0274594619338376
"54534",59.5191910350423,1.48525389532445,0.425725237032865,3.4887616850626,0.000485263575367893,0.0223965521279371
"64794",32.6092333961873,1.0955804951569,0.363288817094825,3.01572865335662,0.00256362565897761,0.0400369835113022
"3559",38.2008725169522,1.66053181186022,0.479910645980793,3.46008538415853,0.000540004128966341,0.0233794955339123
"9317",46.6334484771491,1.28449819091043,0.415474395666189,3.09164223911034,0.00199052591508013,0.0364785265620668
"79896",10.1585856519181,2.07372163459151,0.643013126897189,3.22500668780759,0.00125969726057973,0.0312481130066585
"158160",15.2243896694693,2.00223951707311,0.511809279501969,3.91208131087707,9.15040903709722e-05,0.00948538929062637
"24138",181.291939279157,1.22224612630667,0.411988860968908,2.96669702047822,0.00301017429975577,0.0427151917245569
"10556",73.6589368723051,1.03752585242729,0.307377115844765,3.37541670783088,0.000737039984707772,0.0265505799142404
"64318",31.8940306755158,1.92429818434337,0.579902679116221,3.31831228522004,0.000905631713603444,0.028181722587825
"26123",58.5626241077073,0.930617055270389,0.293953196193124,3.16586812908469,0.00154620873388106,0.03311166813984
"6319",35.7904770456461,1.59355603974549,0.398661409004836,3.99726686293371,6.40780489293365e-05,0.00812101891021709
"196051",165.078500419002,8.79096361083685,2.95897078524103,2.97095316205386,0.00296877054259871,0.0424908247549806
"80007",20.9847947962507,1.95536429655835,0.537514415486577,3.63778949963283,0.000274988023245002,0.0164082371360896
"55760",38.6130674008192,1.31769170076509,0.398031156487648,3.31052401121765,0.000931214624920054,0.028565532542801
"23075",231.508496258983,1.63772554770264,0.544244445658898,3.00917273619559,0.00261960131139794,0.040604743488063
"11234",58.1062301346399,1.48897364081269,0.488734928003072,3.04658733292605,0.00231455230860846,0.0383676263190375
"84680",106.849644461195,1.24898856003343,0.409362938799072,3.05105431306879,0.00228039320202109,0.0381644197231405
"932",48.9369140712344,1.93699293247233,0.499548830204673,3.87748467287715,0.000105541974275779,0.0103464423151209
"105369325",14.7474839436001,1.49642874137736,0.489840824505614,3.05492859417683,0.00225114111718958,0.0381361074517551
"55863",74.3102553114512,1.39645280573429,0.449227269609572,3.10856642106335,0.00187997383292012,0.03536481583662
"8690",18.3808371563345,2.1639075195246,0.713922791202906,3.03101056050975,0.00243736722888153,0.0394649669429007
"329",338.362097613829,1.13191442715066,0.394330534214749,2.87047116299199,0.00409860579059369,0.0492645688724353
"143879",20.3305169024741,1.48673481446848,0.459177684833149,3.23782026778743,0.00120446663936596,0.0308224183050297
"60496",98.413810233721,1.4643891778805,0.473798001476008,3.09074578896182,0.00199654485651418,0.0364968082435661
"9183",30.7325586341541,1.67108027110042,0.506260027885918,3.30083391746066,0.000963979273935059,0.02888776922842
"917",123.597594998168,1.1469288127178,0.382468757282179,2.99875163887338,0.0027108819006721,0.0411244846916797
"83480",21.151122216725,1.63765848783864,0.488446911105274,3.35278706980231,0.000800022286246377,0.0269902176893795
"894",248.077577300701,1.27954180348169,0.443834527097934,2.88292533671981,0.00394000816465374,0.0484370845003861
"5800",27.0119829810576,1.73096286149407,0.589935256734118,2.93415733630955,0.00334454623171508,0.0449718445678957
"2059",19.3969457945904,1.60670346011874,0.551883421548942,2.91130952187201,0.00359917281326495,0.0463744056888932
"55907",83.0294937871364,1.04599566688378,0.350351867232481,2.98555756287634,0.00283061857787515,0.0417574283639452
"55500",160.463412648233,1.2574915051904,0.329073918147216,3.82130407742568,0.000132747852395558,0.0116403212055129
"51290",83.3960896524852,1.55489874494965,0.448173008234246,3.469416311071,0.000521590538819436,0.0231286932296013
"10329",23.6183763778504,1.29925118059327,0.418812467344335,3.10222660951749,0.00192070867049738,0.035797593015246
"83591",16.2438018692286,1.62732785593568,0.480197159944757,3.38887438676834,0.000701801517128032,0.0260207844422391
"79738",19.8616723080829,2.48187277704146,0.748767948809689,3.31460872622403,0.000917714825250173,0.0284308052862504
"91298",39.4317282593505,1.18461575045332,0.408392895848076,2.90067668291175,0.00372357854669701,0.0471971998743735
"80184",44.3205376415792,1.38097304008202,0.47000477554858,2.9382106564134,0.00330112635881462,0.0447240063831241
"100507616",15.2936845105281,3.51498284225562,0.92068876213582,3.8177753295278,0.000134660469103045,0.0116449113966759
"55785",18.4912058440956,1.62426059382648,0.498571976211822,3.25782569282714,0.00112269343814086,0.030234063073563
"400",65.4543965299049,1.18620798203089,0.410090274606416,2.89255331199783,0.00382124325121183,0.0478252340578427
"7699",30.4754962603103,1.76463893353234,0.525841265348447,3.35583958471385,0.000791244495349716,0.0269902176893795
"10808",155.12557383489,1.59785270910338,0.535564205904227,2.98349421318333,0.00284977424619502,0.0418637542320388
"23111",190.86253471371,1.58817697076054,0.553072570083681,2.87155258941923,0.00408460812435809,0.0492572560426088
"57511",39.7140551248894,1.78507628989505,0.504104514278069,3.5410837223933,0.000398487111242719,0.0199831252440099
"10240",42.2782588106628,1.5410095608025,0.476591100447543,3.23339978307488,0.00122326246625646,0.0308836054092003
"144811",17.7229223746948,1.3406328454795,0.437230988803438,3.06618899348463,0.0021680622677939,0.0376592192268366
"79621",131.428760226973,1.27049355502933,0.438669739515156,2.89624161546578,0.00377661503289907,0.0477455858809788
"440138",51.4117472992391,1.12969979876221,0.345176118967553,3.27282142849635,0.00106479726138157,0.0299026890564991
"9724",31.9923676173864,1.35432444042976,0.447052272989685,3.02945432168961,0.0024499594887096,0.0396228366961724
"81550",51.1783466976265,1.40079051648588,0.43878292162497,3.19244539258331,0.00141073616536461,0.0323471593443225
"79596",43.0660321471152,1.48974063876648,0.491895864334333,3.02856914802993,0.00245714837829222,0.0396371027277406
"23483",24.7969915540937,1.70112791873866,0.519475029134949,3.27470585366047,0.00105772044603292,0.0299026890564991
"2841",52.7052378915949,1.71114218996818,0.470879409898597,3.63392867472517,0.000279138058095826,0.0165594198634634
"1880",298.843517296373,1.5421254371327,0.534749498346727,2.88382773971823,0.00392873595957137,0.0483411368158733
"55795",137.198118305984,0.715226079841334,0.242771983755989,2.94608162266455,0.00321827463354273,0.044072658807681
"1511",16.6049480766006,2.58426744186527,0.552471214845188,4.6776508394006,2.90180104816187e-06,0.00212251466378726
"4247",124.625935731099,1.08138481924726,0.373385650905455,2.89616062273663,0.00377758993090307,0.0477455858809788
"60485",90.9928299511331,1.36589050129415,0.468578259136338,2.91496772345285,0.00355725329959253,0.0460889110126574
"55745",121.437685994747,1.28237861020392,0.40318540413096,3.18061764405388,0.0014696145515985,0.0330449942965076
"4331",25.0776446442561,1.46650416622277,0.495911579451903,2.95718879531628,0.00310457963061178,0.0431945555193201
"57570",19.443687407628,1.52118521498566,0.48279508857747,3.15078850422392,0.00162830352495158,0.033409237078801
"1965",148.323259358146,1.52413544150797,0.436846608263662,3.48894878128039,0.000484924055813904,0.0223965521279371
"57475",11.8371595239637,1.25066420752026,0.398145722060223,3.14122226668327,0.00168244296199313,0.0339434693677948
"51109",162.23823449365,1.2581886681302,0.422127384025165,2.98059002032237,0.00287693667199622,0.0419010208177003
"91750",29.42837724662,1.47695324339652,0.443712690601194,3.3286251997782,0.00087275767811168,0.0275872155676316
"51077",128.109074467011,1.19555613657731,0.401048770744468,2.98107418296782,0.00287239202702765,0.0418959143117917
"161742",13.0991871352004,2.34031522525323,0.631829747377242,3.70402823698631,0.000212202621962537,0.0146940824559326
"283742",54.9827268203582,1.84482167008768,0.564431313511461,3.26846088430247,0.00108134123140995,0.0299026890564991
"9836",13.653549472171,1.81346514079404,0.621849047621612,2.91624655168325,0.00354270424287959,0.0459858844040822
"123169",41.2102344256022,1.6232383138936,0.52031644131646,3.1197136684488,0.00181026915390795,0.0347145004329961
"81556",74.6617312909622,1.29854911903774,0.40540204693439,3.20311436229107,0.00135949982206297,0.0321233678294575
"2108",250.815062054756,0.863959821156709,0.276806516293718,3.12116865139101,0.00180134838308717,0.0347145004329961
"5955",145.259513916664,1.47397396778706,0.491530508591709,2.99874360191834,0.00271095340590012,0.0411244846916797
"84516",257.425885323682,0.928752808985988,0.29402824670821,3.15871967875138,0.00158463830783764,0.0333642564448078
"124411",32.6429694765278,1.08209868937413,0.378202982194428,2.8611585321076,0.00422095927375254,0.0499104268323869
"81533",98.7770505765449,1.03112371493002,0.321067085251436,3.21155223408379,0.00132019967922988,0.0318160298190431
"89970",93.1783612692227,1.31658918373478,0.455330682803056,2.89150112974979,0.00383406214143612,0.0478252340578427
"7014",129.855414189214,1.19118348172951,0.38035097891261,3.13180075186083,0.00173737739096615,0.0343056919194481
"7531",529.466347437589,1.34550027517162,0.409572070986651,3.28513678173988,0.00101932873856968,0.029566531801214
"55813",133.363414353762,1.28145480511568,0.420582931821336,3.04685404033476,0.0023124997083447,0.0383676263190375
"64149",29.6187909183241,1.43823880145206,0.449294997121773,3.20110130463406,0.00136903390436103,0.0321849943687979
"9560",296.465238124212,2.35561193927622,0.593175949078182,3.97118585629936,7.15157584049794e-05,0.00869489694324803
"124808",48.2918774628523,1.46777582170698,0.485046715304992,3.02605043059422,0.00247770973902996,0.0396371027277406
"5889",22.6018091665456,1.18320791005315,0.396776818724483,2.98204898627093,0.0028632618057691,0.0418959143117917
"348235",43.8612617599616,1.48829475170934,0.465871535662609,3.19464624425388,0.00140002332834197,0.0323360114618702
"57508",33.6260564149351,1.79587446316638,0.538223928397341,3.33666782246922,0.000847892210050438,0.0274894541867748
"117246",162.020304335956,0.878049043277384,0.30263387159091,2.90135746756166,0.00371549763431262,0.0471971998743735
"3838",129.182315751156,1.44204692786851,0.481137913197743,2.99715921009917,0.00272508353126374,0.0411560170489183
"9984",65.9772896519233,1.42896276514478,0.450152754173487,3.1743952511597,0.00150149074782622,0.0330683768016515
"81929",53.6534440290289,1.59651693349855,0.387238663914898,4.12282419673209,3.74255332859076e-05,0.0063627970675468
"125228",42.1504666154407,1.56891453982242,0.516191402481914,3.03940463223309,0.00237046239835514,0.0389700663861663
"29090",25.5481771815262,1.57657688397549,0.463042334411668,3.40482233871479,0.000662071117818828,0.0255389210651303
"400657",25.5646179767353,1.49279259400218,0.467485932641019,3.19323532489797,0.00140688243589685,0.0323471593443225
"9294",41.0108782702196,1.29178228867618,0.433277320934388,2.98142142748292,0.00286913661570141,0.0418959143117917
"7639",11.4733808531738,1.59992465243085,0.517973051782158,3.08881832158273,0.00200954285752412,0.0365269087253727
"163227",37.4512151636892,1.85108422800931,0.463052973454243,3.99756471532997,6.39974975256815e-05,0.00812101891021709
"7705",126.170830999706,1.77685302902675,0.527240819373471,3.37009761713483,0.000751415595648259,0.0265875249211482
"107985304",29.7593205802792,1.39331312669587,0.442303881124706,3.15012638630459,0.00163199845424743,0.033409237078801
"284406",20.3851257888427,1.37623695308836,0.417242718689799,3.29840855560029,0.000972345450112158,0.0288936033284333
"339324",24.0355705763863,1.88829406234696,0.653522711455998,2.88940847692957,0.00385967343313768,0.0479142540795836
"374899",12.0099009835418,1.48729561748056,0.507596691625396,2.93007350524298,0.00338881831570105,0.0451227470288331
"148268",24.8515220233682,1.26143487490999,0.386065032172469,3.26741551238566,0.0010853425624122,0.0299026890564991
"80110",31.0991258374301,1.54012419441384,0.462503767642623,3.32997113140037,0.000868549886387663,0.0275818996950579
"162966",47.5482223334385,1.1519088149228,0.393582507763171,2.92672766752107,0.00342548687030444,0.045222265586093
"162967",28.7869620002131,1.72870621322442,0.510024142160635,3.38945957715066,0.000700305330511655,0.0260207844422391
"125893",17.8849668020635,2.38273658500901,0.603971418860472,3.9451148027908,7.97617554814839e-05,0.00916189690783256
"140612",10.1343741481698,1.855147710959,0.58758953777196,3.15721705664366,0.00159282732854206,0.0333642564448078
"7565",14.2972147579526,2.00987495524558,0.594955489284271,3.37819381692477,0.000729636351367876,0.0263746783471703
